date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2016-08-05,Fulham,Newcastle Utd,1,0,NA,NA,23922,Simon Hooper,https://fbref.com/en/matches/7934e634/Fulham-Newcastle-United-August-5-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-08-06,Derby County,Brighton,0,0,NA,NA,28749,Jeremy Simpson,https://fbref.com/en/matches/5f5a5699/Derby-County-Brighton-and-Hove-Albion-August-6-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-06,Bristol City,Wigan Athletic,2,1,NA,NA,17635,James Adcock,https://fbref.com/en/matches/bd5aa172/Bristol-City-Wigan-Athletic-August-6-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2016-2017
2016-08-06,Birmingham City,Cardiff City,0,0,NA,NA,19833,Tim Robinson,https://fbref.com/en/matches/4beed1ca/Birmingham-City-Cardiff-City-August-6-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017
2016-08-06,Huddersfield,Brentford,2,1,NA,NA,18479,Geoff Eltringham,https://fbref.com/en/matches/4e003e67/Huddersfield-Town-Brentford-August-6-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-06,Ipswich Town,Barnsley,4,2,NA,NA,17370,Keith Stroud,https://fbref.com/en/matches/2327a486/Ipswich-Town-Barnsley-August-6-2016-Championship,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-08-06,Nott'ham Forest,Burton Albion,4,3,NA,NA,23012,Andy Woolmer,https://fbref.com/en/matches/9565dce3/Nottingham-Forest-Burton-Albion-August-6-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-06,Blackburn,Norwich City,1,4,NA,NA,12641,Tony Harrington,https://fbref.com/en/matches/19925a6c/Blackburn-Rovers-Norwich-City-August-6-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-06,Rotherham Utd,Wolves,2,2,NA,NA,11291,Scott Duncan,https://fbref.com/en/matches/ed21c073/Rotherham-United-Wolverhampton-Wanderers-August-6-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2016-2017
2016-08-06,Reading,Preston,1,0,NA,NA,15764,Andrew Davies,https://fbref.com/en/matches/f205d83b/Reading-Preston-North-End-August-6-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-08-07,QPR,Leeds United,3,0,NA,NA,16764,Oliver Langford,https://fbref.com/en/matches/581de04a/Queens-Park-Rangers-Leeds-United-August-7-2016-Championship,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-07,Sheffield Weds,Aston Villa,1,0,NA,NA,30060,Steve Martin,https://fbref.com/en/matches/1fbcacae/Sheffield-Wednesday-Aston-Villa-August-7-2016-Championship,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-08-12,Brighton,Nott'ham Forest,3,0,NA,NA,25748,Andy Madley,https://fbref.com/en/matches/07fc25c9/Brighton-and-Hove-Albion-Nottingham-Forest-August-12-2016-Championship,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2016-2017
2016-08-13,Barnsley,Derby County,2,0,NA,NA,15049,Tony Harrington,https://fbref.com/en/matches/da782291/Barnsley-Derby-County-August-13-2016-Championship,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2016-2017
2016-08-13,Preston,Fulham,1,2,NA,NA,10809,James Adcock,https://fbref.com/en/matches/2003bbee/Preston-North-End-Fulham-August-13-2016-Championship,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-13,Wigan Athletic,Blackburn,3,0,NA,NA,12216,Graham Scott,https://fbref.com/en/matches/635455f7/Wigan-Athletic-Blackburn-Rovers-August-13-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-08-13,Wolves,Reading,2,0,NA,NA,20425,Darren Bond,https://fbref.com/en/matches/e173bd73/Wolverhampton-Wanderers-Reading-August-13-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-13,Leeds United,Birmingham City,1,2,NA,NA,27392,Paul Tierney,https://fbref.com/en/matches/b58f0edf/Leeds-United-Birmingham-City-August-13-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2016-2017
2016-08-13,Newcastle Utd,Huddersfield,1,2,NA,NA,52079,Oliver Langford,https://fbref.com/en/matches/bb0a65a3/Newcastle-United-Huddersfield-Town-August-13-2016-Championship,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-13,Brentford,Ipswich Town,2,0,NA,NA,10089,Steve Martin,https://fbref.com/en/matches/243ddd6e/Brentford-Ipswich-Town-August-13-2016-Championship,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-13,Aston Villa,Rotherham Utd,3,0,NA,NA,33286,Keith Stroud,https://fbref.com/en/matches/098f230f/Aston-Villa-Rotherham-United-August-13-2016-Championship,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-13,Burton Albion,Bristol City,1,2,NA,NA,4579,David Coote,https://fbref.com/en/matches/6f4758d5/Burton-Albion-Bristol-City-August-13-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-13,Norwich City,Sheffield Weds,0,0,NA,NA,26236,Andy Woolmer,https://fbref.com/en/matches/4f3415f7/Norwich-City-Sheffield-Wednesday-August-13-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-14,Cardiff City,QPR,0,2,NA,NA,15869,James Linington,https://fbref.com/en/matches/12cca848/Cardiff-City-Queens-Park-Rangers-August-14-2016-Championship,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,2016-2017
2016-08-16,Wolves,Ipswich Town,0,0,NA,NA,19991,Peter Bankes,https://fbref.com/en/matches/8458d745/Wolverhampton-Wanderers-Ipswich-Town-August-16-2016-Championship,0,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2016-2017
2016-08-16,Wigan Athletic,Birmingham City,1,1,NA,NA,11182,Jeremy Simpson,https://fbref.com/en/matches/18e4768a/Wigan-Athletic-Birmingham-City-August-16-2016-Championship,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2016-2017
2016-08-16,Preston,Derby County,0,1,NA,NA,10628,David Coote,https://fbref.com/en/matches/c7fcad58/Preston-North-End-Derby-County-August-16-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017
2016-08-16,Aston Villa,Huddersfield,1,1,NA,NA,34924,Scott Duncan,https://fbref.com/en/matches/42860b7f/Aston-Villa-Huddersfield-Town-August-16-2016-Championship,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-16,Burton Albion,Sheffield Weds,3,1,NA,NA,4997,Niel Swarbrick,https://fbref.com/en/matches/f40626a8/Burton-Albion-Sheffield-Wednesday-August-16-2016-Championship,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2016-2017
2016-08-16,Norwich City,Bristol City,1,0,NA,NA,26297,Stuart Attwell,https://fbref.com/en/matches/5f2e647b/Norwich-City-Bristol-City-August-16-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017
2016-08-16,Brighton,Rotherham Utd,3,0,NA,NA,25128,Simon Hooper,https://fbref.com/en/matches/01d2ba00/Brighton-and-Hove-Albion-Rotherham-United-August-16-2016-Championship,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2016-2017
2016-08-16,Leeds United,Fulham,1,1,NA,NA,21204,Chris Kavanagh,https://fbref.com/en/matches/dbafe623/Leeds-United-Fulham-August-16-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-16,Brentford,Nott'ham Forest,1,0,NA,NA,10004,Tim Robinson,https://fbref.com/en/matches/5b3d69ac/Brentford-Nottingham-Forest-August-16-2016-Championship,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2016-2017
2016-08-17,Cardiff City,Blackburn,2,1,NA,NA,14041,Andrew Davies,https://fbref.com/en/matches/a4226db4/Cardiff-City-Blackburn-Rovers-August-17-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2016-2017
2016-08-17,Barnsley,QPR,3,2,NA,NA,11613,Darren Bond,https://fbref.com/en/matches/693a32c3/Barnsley-Queens-Park-Rangers-August-17-2016-Championship,0,0,1,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,2016-2017
2016-08-17,Newcastle Utd,Reading,4,1,NA,NA,48209,Andy Madley,https://fbref.com/en/matches/c47c6d3e/Newcastle-United-Reading-August-17-2016-Championship,1,1,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,2016-2017
2016-08-20,Sheffield Weds,Leeds United,0,2,NA,NA,29075,Simon Hooper,https://fbref.com/en/matches/258197a4/Sheffield-Wednesday-Leeds-United-August-20-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-20,Huddersfield,Barnsley,2,1,NA,NA,20001,Chris Kavanagh,https://fbref.com/en/matches/d724861b/Huddersfield-Town-Barnsley-August-20-2016-Championship,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-20,Fulham,Cardiff City,2,2,NA,NA,15401,Jeremy Simpson,https://fbref.com/en/matches/5718e59b/Fulham-Cardiff-City-August-20-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-20,Reading,Brighton,2,2,NA,NA,16781,Mike Jones,https://fbref.com/en/matches/f211f248/Reading-Brighton-and-Hove-Albion-August-20-2016-Championship,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-20,QPR,Preston,0,2,NA,NA,13307,Andy Madley,https://fbref.com/en/matches/547c234f/Queens-Park-Rangers-Preston-North-End-August-20-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-20,Birmingham City,Wolves,1,3,NA,NA,18569,Keith Stroud,https://fbref.com/en/matches/33fe927d/Birmingham-City-Wolverhampton-Wanderers-August-20-2016-Championship,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-20,Rotherham Utd,Brentford,1,0,NA,NA,8367,James Adcock,https://fbref.com/en/matches/4a7e932f/Rotherham-United-Brentford-August-20-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-20,Nott'ham Forest,Wigan Athletic,4,3,NA,NA,17750,James Linington,https://fbref.com/en/matches/f0593da5/Nottingham-Forest-Wigan-Athletic-August-20-2016-Championship,0,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2016-2017
2016-08-20,Blackburn,Burton Albion,2,2,NA,NA,10356,Peter Bankes,https://fbref.com/en/matches/450387b5/Blackburn-Rovers-Burton-Albion-August-20-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-20,Bristol City,Newcastle Utd,0,1,NA,NA,22512,Tony Harrington,https://fbref.com/en/matches/651c6d88/Bristol-City-Newcastle-United-August-20-2016-Championship,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017
2016-08-20,Derby County,Aston Villa,0,0,NA,NA,31205,Paul Tierney,https://fbref.com/en/matches/106b444e/Derby-County-Aston-Villa-August-20-2016-Championship,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-08-21,Ipswich Town,Norwich City,1,1,NA,NA,23350,David Coote,https://fbref.com/en/matches/fb25d559/Ipswich-Town-Norwich-City-August-21-2016-Championship,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-26,Burton Albion,Derby County,1,0,NA,NA,6746,Andrew Davies,https://fbref.com/en/matches/114daa59/Burton-Albion-Derby-County-August-26-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-27,Birmingham City,Norwich City,3,0,NA,NA,16295,Darren Bond,https://fbref.com/en/matches/415fcc20/Birmingham-City-Norwich-City-August-27-2016-Championship,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017
2016-08-27,Cardiff City,Reading,0,1,NA,NA,15013,Andy Woolmer,https://fbref.com/en/matches/ce631a87/Cardiff-City-Reading-August-27-2016-Championship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017
2016-08-27,Barnsley,Rotherham Utd,4,0,NA,NA,15283,Graham Scott,https://fbref.com/en/matches/4e76b146/Barnsley-Rotherham-United-August-27-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-27,Bristol City,Aston Villa,3,1,NA,NA,21099,James Linington,https://fbref.com/en/matches/ba6033ec/Bristol-City-Aston-Villa-August-27-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2016-2017
2016-08-27,Blackburn,Fulham,0,1,NA,NA,10464,Scott Duncan,https://fbref.com/en/matches/d5d41ad7/Blackburn-Rovers-Fulham-August-27-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-27,Wigan Athletic,QPR,0,1,NA,NA,10606,Chris Kavanagh,https://fbref.com/en/matches/e7033713/Wigan-Athletic-Queens-Park-Rangers-August-27-2016-Championship,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-08-27,Ipswich Town,Preston,1,0,NA,NA,15296,Tim Robinson,https://fbref.com/en/matches/25594f54/Ipswich-Town-Preston-North-End-August-27-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-08-27,Huddersfield,Wolves,1,0,NA,NA,19972,Steve Martin,https://fbref.com/en/matches/9a63d5b7/Huddersfield-Town-Wolverhampton-Wanderers-August-27-2016-Championship,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-27,Nott'ham Forest,Leeds United,3,1,NA,NA,20995,Geoff Eltringham,https://fbref.com/en/matches/1cc067ad/Nottingham-Forest-Leeds-United-August-27-2016-Championship,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-08-27,Brentford,Sheffield Weds,1,1,NA,NA,9677,Peter Bankes,https://fbref.com/en/matches/168533de/Brentford-Sheffield-Wednesday-August-27-2016-Championship,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2016-2017
2016-08-27,Newcastle Utd,Brighton,2,0,NA,NA,49196,Keith Stroud,https://fbref.com/en/matches/8882c9fe/Newcastle-United-Brighton-and-Hove-Albion-August-27-2016-Championship,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2016-2017
2016-09-09,Reading,Ipswich Town,2,1,NA,NA,15146,Jeremy Simpson,https://fbref.com/en/matches/cd0f6d3e/Reading-Ipswich-Town-September-9-2016-Championship,2,2,5,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,2016-2017
2016-09-10,QPR,Blackburn,1,1,NA,NA,13210,Keith Stroud,https://fbref.com/en/matches/53685cc5/Queens-Park-Rangers-Blackburn-Rovers-September-10-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-09-10,Sheffield Weds,Wigan Athletic,2,1,NA,NA,24860,David Coote,https://fbref.com/en/matches/127c4b40/Sheffield-Wednesday-Wigan-Athletic-September-10-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-09-10,Fulham,Birmingham City,0,1,NA,NA,17603,Tony Harrington,https://fbref.com/en/matches/bc7db8b3/Fulham-Birmingham-City-September-10-2016-Championship,0,0,2,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,2016-2017
2016-09-10,Wolves,Burton Albion,1,1,NA,NA,22049,James Adcock,https://fbref.com/en/matches/d9d0f657/Wolverhampton-Wanderers-Burton-Albion-September-10-2016-Championship,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2016-2017
2016-09-10,Norwich City,Cardiff City,3,2,NA,NA,25519,Oliver Langford,https://fbref.com/en/matches/0dc57bfd/Norwich-City-Cardiff-City-September-10-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-09-10,Leeds United,Huddersfield,0,1,NA,NA,28514,Roger East,https://fbref.com/en/matches/5d1b117e/Leeds-United-Huddersfield-Town-September-10-2016-Championship,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2016-2017
2016-09-10,Brighton,Brentford,0,2,NA,NA,26388,Scott Duncan,https://fbref.com/en/matches/620fcdc1/Brighton-and-Hove-Albion-Brentford-September-10-2016-Championship,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2016-2017
2016-09-10,Rotherham Utd,Bristol City,2,2,NA,NA,8559,Andy Madley,https://fbref.com/en/matches/86b5ab60/Rotherham-United-Bristol-City-September-10-2016-Championship,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017
2016-09-10,Preston,Barnsley,1,2,NA,NA,11852,Geoff Eltringham,https://fbref.com/en/matches/a62464ad/Preston-North-End-Barnsley-September-10-2016-Championship,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-09-10,Derby County,Newcastle Utd,0,2,NA,NA,30405,James Linington,https://fbref.com/en/matches/263ba8e9/Derby-County-Newcastle-United-September-10-2016-Championship,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
2016-09-11,Aston Villa,Nott'ham Forest,2,2,NA,NA,30619,Simon Hooper,https://fbref.com/en/matches/6c91f35d/Aston-Villa-Nottingham-Forest-September-11-2016-Championship,0,0,3,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2016-2017
2016-09-13,Wolves,Barnsley,0,4,NA,NA,18668,Andy Madley,https://fbref.com/en/matches/773a7017/Wolverhampton-Wanderers-Barnsley-September-13-2016-Championship,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2016-2017
